web-scraper-order,web-scraper-start-url,base,base-href,superficie,nbr_pieces,nbr_salle_bain,adresse
"1740014027-1355","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-maristes-2406445","","10","400","Dakar, Sénégal"
"1740014031-1356","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-touba-heliport-2406902","","","","Touba, Sénégal"
"1740014036-1357","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/location-villas-07-pieces-dakar-2407591","1600","7","8","Dakar, Sénégal"
"1740014041-1358","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villas-5-pieces-keur-massar-2408107","150","5","2","Keur Massar, Sénégal"
"1740014045-1359","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-maison-6-pieces-thies-2408345","","","","Dakar, Sénégal"
"1740014057-1360","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-thies-2408525","282","5","3","Thies, Sénégal"
"1740014064-1361","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-r-1-keur-massar-2408568","150 m2","7","2","Dakar, Sénégal"
"1740014067-1362","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/location-villas-4-pieces-saly-2408604","","4","350","Saly, Sénégal"
"1740014073-1363","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-keur-massar-2408605","150 m2","4","1","Dakar, Sénégal"
"1740014078-1364","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-terains-200-m-maristes-2408632","200 m2","4","1","Dakar, Sénégal"
"1740014081-1365","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/location-villa-10-pieces-cite-damel-keur-yoff-2408962","","","","Parcelle Assainies, Dakar, Sénégal"
"1740014093-1366","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-saint-louis-2409786","160 m2","7","1","Saint Louis, Sénégal"
"1740014103-1367","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-maison-saint-louis-2409796","160 m2","7","1","Saint Louis, Sénégal"
"1740014109-1368","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/location-villa-9-pieces-mermoz-sacre-cur-2410101","","300","","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1740014116-1369","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-somone-2410466","417 m2","5","3","Dakar Plateau, Dakar, Sénégal"
"1740014120-1370","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/location-villas-6-pieces-mermoz-2410602","250","6","4","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1740014126-1371","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-10-pieces-yoff-2410654","","380","","Yoff, Dakar, Sénégal"
"1740014133-1372","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-saint-louis-2410812","160 m2","7","1","Saint Louis, Sénégal"
"1740014140-1373","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/terrain-300-m2-sendou-2411442","","300 m2","","Guediawaye, Dakar, Sénégal"
"1740014145-1374","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/location-villas-05-pieces-ouakam-2411932","400","5","6","Ouakam, Dakar, Sénégal"
"1740014154-1375","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-3-pieces-somone-2412065","","500 m2","","Dakar, Sénégal"
"1740014166-1376","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/location-villas-05-pieces-dakar-2412158","400","5","7","Dakar, Sénégal"
"1740014174-1377","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villas-r2-zac-mbao-2412339","","","","Dakar, Sénégal"
"1740014178-1378","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/location-villas-6-pieces-mermoz-sacre-coeur-2412410","1","6","4","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1740014184-1379","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-rufisque-2413301","","","","Rufisque, Sénégal"
"1740014189-1380","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/location-villas-3-pieces-mbour-2413313","300","3","2","Mbour, Sénégal"
"1740014194-1381","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-thies-2413344","","150 m2","","Rufisque, Sénégal"
"1740014200-1382","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-zac-mbao-2413355","","150 m2","","Rufisque, Sénégal"
"1740014206-1383","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-parcelles-assainies-2413369","","150 m2","","Rufisque, Sénégal"
"1740014211-1384","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-ngegokh-2413387","","150 m2","","Rufisque, Sénégal"
"1740014215-1385","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-tivaouane-peul-2413408","","150 m2","","Rufisque, Sénégal"
"1740014220-1386","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-petit-mbao-2413424","","","","Rufisque, Sénégal"
"1740014225-1387","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-malika-2413948","","","","Guediawaye, Dakar, Sénégal"
"1740014230-1388","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/maison-2414294","","","","Ouakam, Dakar, Sénégal"
"1740014235-1389","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-zac-mbao-2414558","170 m2","1","2","Dakar, Sénégal"
"1740014242-1390","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-keur-massar-2414658","","150 m2","","Rufisque, Sénégal"
"1740014251-1391","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-keur-massar-2416227","150","4","2","Keur Massar, Sénégal"
"1740014257-1392","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/location-villas-6-pieces-yoff-2416908","1","6","2","Yoff, Dakar, Sénégal"
"1740014261-1393","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villas-07-pieces-sicap-liberte-2416944","200","7","4","Sicap Liberté, Dakar, Sénégal"
"1740014267-1394","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-1600-m2-almadies-2417041","1600 m2","5","3","Grand Dakar, Dakar, Sénégal"
"1740014271-1395","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villas-4-pieces-mbour-2417405","600","4","4","Mbour, Sénégal"
"1740014278-1396","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-cite-magistrat-2417680","200 m2","5","3","Dakar, Sénégal"
"1740014285-1397","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-ngaparou-2417865","300 m2","3","3","Dakar, Sénégal"
"1740014290-1398","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-scat-urbam-2417958","210 m2","2","4","Sicap Liberté, Dakar, Sénégal"
"1740014297-1399","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-r2-rufisque-2418086","150 m2","2","2","Rufisque, Sénégal"
"1740014303-1400","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-somone-2418284","673","5","5","Mbour, Sénégal"
"1740014309-1401","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-7-pieces-mbour-2418304","","7","6","Mbour, Sénégal"
"1740014315-1402","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-dakar-2418483","150 m2","7","5","Sicap Liberté, Dakar, Sénégal"
"1740014319-1403","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-keur-massar-2418838","161 m2","4","2","Sicap Liberté, Dakar, Sénégal"
"1740014323-1404","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-rufisque-2419147","","","","Rufisque, Sénégal"
"1740014327-1405","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-170-m-sacre-coeur3-2419394","","1","170 m2","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1740014332-1406","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/location-villas-5-pieces-mamelles-2419626","250","5","5","Ngor, Dakar, Sénégal"
"1740014336-1407","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-immeuble-keur-massar-2419701","150 m2","2","4","Keur Massar, Sénégal"
"1740014342-1408","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-dakar-2419746","","1","250 m2","Dakar, Sénégal"
"1740014347-1409","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-malika-plage-2419798","","150","","Dakar, Sénégal"
"1740014350-1410","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-3-pieces-2419803","200 m2","4","4","Mbour, Sénégal"
"1740014354-1411","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-pieces-saly-2419817","600 m2","6","5","Mbour, Sénégal"
"1740014358-1412","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-meublee-3-pieces-ngaparou-2419882","400 m2","7","5","Mbour, Sénégal"
"1740014362-1413","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-zac-mbao-2420554","150 m2","3","3","Rufisque, Sénégal"
"1740014366-1414","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-fadia-2420589","","150 m2","","Guédiawaye, Dakar, Sénégal"
"1740014371-1415","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-ngaparou-2420617","300 m2","3","3","Dakar, Sénégal"
"1740014376-1416","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-medina-2420657","158 m2","2","2","Medina, Dakar, Sénégal"
"1740014383-1417","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/location-villa-2-pieces-mermoz-sacre-coeur-2420810","100","2","2","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1740014388-1418","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/location-villa-2-pieces-mermoz-sacre-coeur-2420811","100","2","2","Mermoz-Sacré Coeur, Dakar, Sénégal"
"1740014395-1419","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-2422514","211 m2","6","3","Dakar, Sénégal"
"1740014400-1420","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-300-m2-keur-massar-2422624","","300 m2","","Keur Massar, Sénégal"
"1740014405-1421","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villas-150m2-diamniadio-2422921","","150","","Ndiass, Sénégal"
"1740014409-1422","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-fann-2423395","550 m2","6","4","Fann, Dakar, Sénégal"
"1740014413-1423","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villas-dieupeul-1-2423729","","300","","Dieuppeul-Derklé, Dakar, Sénégal"
"1740014417-1424","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villas-dakar-mamelles-2423739","","","","Dakar, Sénégal"
"1740014421-1425","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villas-7-pieces-saint-louis-2423860","160","7","1","Saint Louis, Sénégal"
"1740014428-1426","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/location-villas-8-pieces-saly-2423872","","8","600","Saly, Sénégal"
"1740014431-1427","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villas-6-pieces-nguekhokh-2423910","","6","300","Mbour, Sénégal"
"1740014436-1428","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-neuve-saint-louis-senegal-2424222","160 m2","7","1","Saint Louis, Sénégal"
"1740014442-1429","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-dakar-2424498","150 m2","6","5","Guédiawaye, Dakar, Sénégal"
"1740014447-1430","https://sn.coinafrique.com/categorie/villas?page=102","favorite_border4années","https://sn.coinafrique.com/annonce/villas/location-villas-5-pieces-dakar-2424708","200","5","3","Dakar, Sénégal"
"1740014465-1431","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-210m-nord-foire-2425040","","210 m2","","Dakar, Sénégal"
"1740014472-1432","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-300-m-ngaparou-2425064","","","","Dakar, Sénégal"
"1740014476-1433","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-somone-2425180","600 m2","5","3","Dakar, Sénégal"
"1740014479-1434","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-7-pieces-fass-mbao-2426237","200 m2","10","6","Fass, Dakar, Sénégal"
"1740014485-1435","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-380-m-vdn-2426632","338 m2","7","4","Grand Dakar, Dakar, Sénégal"
"1740014491-1436","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-7-pieces-150-m-mbao-2427095","150 m2","7","5","Rufisque, Sénégal"
"1740014495-1437","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-dakar-plateau-2427166","","","","Dakar Plateau, Dakar, Sénégal"
"1740014501-1438","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-guediawaye-2427409","","","","Guediawaye, Dakar, Sénégal"
"1740014507-1439","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-9-pieces-thiaroye-azur-2427675","200 m2","2","2","Sicap Liberté, Dakar, Sénégal"
"1740014513-1440","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-mbao-2427781","150 m2","1","3","Sicap Liberté, Dakar, Sénégal"
"1740014517-1441","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-389-m-gaspard-camara-2427803","","389 m2","","Sicap Liberté, Dakar, Sénégal"
"1740014521-1442","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-cite-alioune-sow-2427923","150 m2","4","1","Guédiawaye, Dakar, Sénégal"
"1740014527-1443","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villas-7-pieces-saint-louis-2427954","160","7","1","Saint Louis, Sénégal"
"1740014531-1444","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villas-r3-zac-mbao-2428080","","","","Dakar, Sénégal"
"1740014535-1445","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villas-dakar-2428142","","380","","Dakar, Sénégal"
"1740014539-1446","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-10-pieces-mbour-2428164","350","3","3","Mbour, Sénégal"
"1740014544-1447","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/location-villa-7-pieces-mamelles-2428260","","7","4","Ouakam, Dakar, Sénégal"
"1740014550-1448","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-vdn-2428581","","380 m2","","Dakar, Sénégal"
"1740014556-1449","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-almasies-2428611","1000 m2","10","5","Ngor, Dakar, Sénégal"
"1740014561-1450","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-almadies-2428621","1000 m2","10","5","Ngor, Dakar, Sénégal"
"1740014566-1451","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-rufisque-nord-2428641","300 m2","4","2","Rufisque, Sénégal"
"1740014571-1452","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villas-r1-saly-2428654","","4","500","Saly, Sénégal"
"1740014579-1453","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-cite-aliou-sow-de-golf-2428933","150 m2","4","2","Guediawaye, Dakar, Sénégal"
"1740014586-1454","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-nord-foire-2428988","","5","4","Yoff, Dakar, Sénégal"
"1740014591-1455","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-saly-2429083","500 m2","3","3","Grand Dakar, Dakar, Sénégal"
"1740014596-1456","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/location-villas-7-pieces-ngor-2429263","","7","","Ngor, Dakar, Sénégal"
"1740014600-1457","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-r1-keur-massar-2429508","150 m2","9","3","Keur Massar, Sénégal"
"1740014605-1458","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-1-piece-mbour-2429524","1000","1","1","Mbour, Sénégal"
"1740014609-1459","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-6-pieces-nianing-2429565","","400","","Mbour, Sénégal"
"1740014614-1460","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-1000m-saly-2430429","","1000 m2","","Saly, Sénégal"
"1740014618-1461","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/location-villa-5-pieces-cite-manthor-diagne-zac-mbao-2430520","150 m2","5","3","Rufisque, Sénégal"
"1740014622-1462","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-3-pieces-yoff-2431354","180 m2","5","3","Yoff, Dakar, Sénégal"
"1740014626-1463","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-maison-295-m-ainoumady-2431533","","295 m2","","Dakar, Sénégal"
"1740014634-1464","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-7-pieces-guereo-2431553","10000 m2","6","7","Mbour, Sénégal"
"1740014639-1465","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-keur-massar-2431859","","","","Keur Massar, Sénégal"
"1740014644-1466","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-somone-2431895","1000","7","5","Saly, Sénégal"
"1740014649-1467","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-sicap-liberte-2-2432235","312","5","3","Sicap Liberté, Dakar, Sénégal"
"1740014656-1468","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-8-pieces-mbour-2432469","6164","8","8","Mbour, Sénégal"
"1740014661-1469","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villas-5-pieces-dakar-2432656","160","5","4","Dakar, Sénégal"
"1740014666-1470","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-4-pieces-160m2-keur-massar-2432705","161 m2","4","2","Dakar, Sénégal"
"1740014671-1471","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-liberte-2-2433181","","350 m2","","Dakar, Sénégal"
"1740014680-1472","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-3-pieces-mbour-2433183","700","3","3","Mbour, Sénégal"
"1740014685-1473","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-1-pieces-mbour-2433211","1000","1","1","Mbour, Sénégal"
"1740014690-1474","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villas-3-pieces-mbour-2433269","350","3","3","Mbour, Sénégal"
"1740014693-1475","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villas-r2-mbour-2433334","1000","1","1","Mbour, Sénégal"
"1740014699-1476","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-dakar-2433471","","380 m2","","Dakar, Sénégal"
"1740014706-1477","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/location-villa-r1-almadies-2433838","","","","Dakar, Sénégal"
"1740014715-1478","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-saint-louis-senegal-2434245","160 m2","7","1","Saint Louis, Sénégal"
"1740014721-1479","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/location-villa-6-pieces-liberte-6-2435000","500 m2","7","6","Dakar, Sénégal"
"1740014725-1480","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-r4-380-m-sur-la-vdn-2435030","","4","380 m2","Sicap Liberté, Dakar, Sénégal"
"1740014729-1481","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-keur-massar-2435061","","1","150 m2","Keur Massar, Sénégal"
"1740014733-1482","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-9-pieces-touba-eliport-2435093","500 m2","1","8","Touba, Sénégal"
"1740014736-1483","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-2435381","350 m2","4","3","Saly, Sénégal"
"1740014743-1484","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-maison-a-demolir-1000-m-castor-2435812","","1000 m2","","Dakar, Sénégal"
"1740014748-1485","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/location-villas-4-pieces-diamniadio-2436172","","4","3","Diamniadio, Sénégal"
"1740014752-1486","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villas-dakar-2436268","","","","Dakar, Sénégal"
"1740014756-1487","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/location-villa-zac-mbao-2436293","","5","3","Guediawaye, Dakar, Sénégal"
"1740014762-1488","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-point-e-2436439","550 m2","9","6","Point E, Dakar, Sénégal"
"1740014770-1489","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/vente-villa-5-pieces-fann-residence-2436440","511 m2","5","4","Dakar, Sénégal"
"1740014774-1490","https://sn.coinafrique.com/categorie/villas?page=101","favorite_border4années","https://sn.coinafrique.com/annonce/villas/location-villa-8-pieces-2436442","1","8","9","Sicap Liberté, Dakar, Sénégal"
